DeviceID,SoftwareID,Version,InstalledDate,SourceSystem,ComplianceStatus
DEV-00229,SW009,1.0,2025-08-22,JAMF,Non-Compliant
DEV-00229,SW005,2.5,2026-03-21,Tanium,Compliant
DEV-00229,SW010,126.0,2025-06-13,Tanium,Compliant
DEV-00229,SW003,1.0,2025-01-19,ServiceNow,Compliant
DEV-00229,SW006,2.5,2025-06-10,Tanium,Compliant
DEV-00366,SW008,126.0,2021-10-21,JAMF,Compliant
DEV-00366,SW001,1.0,2021-12-23,ServiceNow,Compliant
DEV-00366,SW003,24.1,2021-09-23,JAMF,Compliant
DEV-00366,SW004,126.0,2022-06-02,JAMF,Compliant
DEV-00366,SW006,15.4,2021-12-09,JAMF,Compliant
DEV-00366,SW005,126.0,2021-07-26,JAMF,Compliant
DEV-00159,SW001,24.1,2027-01-28,Intune,Compliant
DEV-00159,SW009,24.1,2026-03-28,JAMF,Non-Compliant
DEV-00159,SW005,24.1,2027-02-08,Tanium,Compliant
DEV-00159,SW007,126.0,2026-07-28,JAMF,Non-Compliant
DEV-00095,SW008,126.0,2022-07-02,ServiceNow,Compliant
DEV-00095,SW009,24.1,2022-04-25,JAMF,Non-Compliant
DEV-00095,SW006,24.1,2021-11-01,Tanium,Compliant
DEV-00095,SW005,1.0,2022-08-11,Intune,Compliant
DEV-00095,SW007,8.0.421,2022-04-09,JAMF,Non-Compliant
DEV-00095,SW002,8.0.421,2022-09-26,Intune,Compliant
DEV-00095,SW001,126.0,2022-11-11,Intune,Compliant
DEV-00095,SW003,8.0.421,2022-07-28,ServiceNow,Compliant
DEV-00456,SW002,15.4,2022-05-25,JAMF,Compliant
DEV-00456,SW007,126.0,2021-11-05,Intune,Non-Compliant
DEV-00456,SW004,1.0,2021-11-07,ServiceNow,Compliant
DEV-00456,SW010,2.5,2021-06-27,JAMF,Compliant
DEV-00456,SW006,126.0,2021-02-21,Intune,Compliant
DEV-00456,SW005,1.0,2022-02-10,Intune,Compliant
DEV-00456,SW009,15.4,2022-01-26,JAMF,Non-Compliant
DEV-00456,SW003,15.4,2021-11-07,ServiceNow,Compliant
DEV-00241,SW001,24.1,2023-06-18,Tanium,Compliant
DEV-00241,SW004,15.4,2023-01-10,ServiceNow,Compliant
DEV-00241,SW010,8.0.421,2022-09-08,Tanium,Compliant
DEV-00241,SW009,15.4,2023-09-07,JAMF,Non-Compliant
DEV-00241,SW006,2.5,2023-04-15,Intune,Compliant
DEV-00241,SW007,8.0.421,2023-05-31,Intune,Non-Compliant
DEV-00272,SW007,15.4,2022-05-01,JAMF,Non-Compliant
DEV-00272,SW010,8.0.421,2022-11-25,Intune,Compliant
DEV-00272,SW009,24.1,2022-02-22,JAMF,Non-Compliant
DEV-00272,SW002,2.5,2022-06-06,ServiceNow,Compliant
DEV-00227,SW010,2.5,2025-08-27,JAMF,Compliant
DEV-00227,SW005,2.5,2025-01-07,ServiceNow,Compliant
DEV-00227,SW006,24.1,2025-12-14,Tanium,Compliant
DEV-00227,SW001,2.5,2024-11-11,Intune,Compliant
DEV-00227,SW003,8.0.421,2025-08-16,Tanium,Compliant
DEV-00227,SW008,126.0,2025-12-05,JAMF,Compliant
DEV-00227,SW009,24.1,2025-04-28,Tanium,Non-Compliant
DEV-00313,SW004,24.1,2023-03-12,JAMF,Compliant
DEV-00313,SW001,2.5,2022-12-31,ServiceNow,Compliant
DEV-00313,SW010,2.5,2022-08-24,Intune,Compliant
DEV-00313,SW006,15.4,2023-02-15,Tanium,Compliant
DEV-00255,SW003,126.0,2024-07-26,Intune,Compliant
DEV-00255,SW010,8.0.421,2025-08-25,ServiceNow,Compliant
DEV-00255,SW007,15.4,2025-07-17,JAMF,Non-Compliant
DEV-00255,SW008,8.0.421,2024-12-25,Intune,Compliant
DEV-00082,SW007,2.5,2025-01-17,ServiceNow,Non-Compliant
DEV-00082,SW010,1.0,2024-06-08,ServiceNow,Compliant
DEV-00082,SW006,15.4,2024-02-14,Intune,Compliant
DEV-00082,SW003,2.5,2025-02-12,JAMF,Compliant
DEV-00082,SW001,24.1,2024-11-17,JAMF,Compliant
DEV-00082,SW004,2.5,2024-05-31,ServiceNow,Compliant
DEV-00082,SW008,24.1,2024-03-13,Tanium,Compliant
DEV-00078,SW009,8.0.421,2022-03-23,ServiceNow,Non-Compliant
DEV-00078,SW004,8.0.421,2022-03-11,JAMF,Compliant
DEV-00078,SW003,1.0,2022-10-26,Intune,Compliant
DEV-00078,SW006,2.5,2022-01-05,JAMF,Compliant
DEV-00078,SW001,1.0,2022-04-01,ServiceNow,Compliant
DEV-00078,SW010,15.4,2022-01-08,ServiceNow,Compliant
DEV-00078,SW008,1.0,2023-01-13,Tanium,Compliant
DEV-00217,SW003,2.5,2022-12-26,ServiceNow,Compliant
DEV-00217,SW001,24.1,2022-06-22,Intune,Compliant
DEV-00217,SW008,1.0,2022-06-13,ServiceNow,Compliant
DEV-00217,SW009,8.0.421,2023-03-23,ServiceNow,Non-Compliant
DEV-00179,SW009,1.0,2023-09-15,JAMF,Non-Compliant
DEV-00179,SW003,24.1,2022-12-15,ServiceNow,Compliant
DEV-00179,SW010,8.0.421,2023-09-08,ServiceNow,Compliant
DEV-00179,SW007,8.0.421,2023-11-12,Tanium,Non-Compliant
DEV-00480,SW010,24.1,2024-03-21,JAMF,Compliant
DEV-00480,SW004,15.4,2023-12-11,JAMF,Compliant
DEV-00480,SW003,2.5,2024-09-06,JAMF,Compliant
DEV-00480,SW009,1.0,2024-08-29,Tanium,Non-Compliant
DEV-00480,SW007,126.0,2025-01-05,Tanium,Non-Compliant
DEV-00284,SW002,126.0,2023-09-22,ServiceNow,Compliant
DEV-00284,SW010,15.4,2023-11-29,JAMF,Compliant
DEV-00284,SW007,1.0,2023-04-19,Tanium,Non-Compliant
DEV-00284,SW001,126.0,2023-01-28,JAMF,Compliant
DEV-00052,SW003,15.4,2022-03-13,JAMF,Compliant
DEV-00052,SW008,8.0.421,2022-02-17,Tanium,Compliant
DEV-00052,SW002,8.0.421,2022-08-21,Tanium,Compliant
DEV-00052,SW005,2.5,2023-03-31,Intune,Compliant
DEV-00152,SW003,24.1,2022-01-26,Intune,Compliant
DEV-00152,SW007,126.0,2022-09-24,JAMF,Non-Compliant
DEV-00152,SW010,1.0,2021-06-29,JAMF,Compliant
DEV-00152,SW009,8.0.421,2022-02-02,Tanium,Non-Compliant
DEV-00152,SW001,8.0.421,2021-07-19,ServiceNow,Compliant
DEV-00152,SW008,1.0,2022-09-07,Tanium,Compliant
DEV-00152,SW005,8.0.421,2021-10-23,JAMF,Compliant
DEV-00134,SW007,8.0.421,2023-04-16,JAMF,Non-Compliant
DEV-00134,SW002,8.0.421,2023-11-11,JAMF,Compliant
DEV-00134,SW001,15.4,2023-12-23,ServiceNow,Compliant
DEV-00134,SW004,15.4,2023-04-08,ServiceNow,Compliant
DEV-00134,SW006,126.0,2023-11-30,Tanium,Compliant
DEV-00134,SW005,1.0,2024-04-04,Intune,Compliant
DEV-00134,SW009,2.5,2023-05-02,Intune,Non-Compliant
DEV-00134,SW008,8.0.421,2023-10-21,Tanium,Compliant
DEV-00244,SW008,8.0.421,2023-12-08,JAMF,Compliant
DEV-00244,SW005,15.4,2023-11-06,ServiceNow,Compliant
DEV-00244,SW006,15.4,2023-08-08,JAMF,Compliant
DEV-00244,SW009,2.5,2024-02-14,JAMF,Non-Compliant
DEV-00244,SW001,24.1,2024-01-05,JAMF,Compliant
DEV-00448,SW001,126.0,2026-11-11,Intune,Compliant
DEV-00448,SW002,126.0,2025-10-15,JAMF,Compliant
DEV-00448,SW005,8.0.421,2026-04-26,JAMF,Compliant
DEV-00448,SW006,24.1,2026-07-27,JAMF,Compliant
DEV-00448,SW004,1.0,2025-09-28,Tanium,Compliant
DEV-00448,SW009,24.1,2026-04-28,JAMF,Non-Compliant
DEV-00448,SW010,2.5,2027-01-03,Intune,Compliant
DEV-00448,SW007,24.1,2026-03-20,Tanium,Non-Compliant
DEV-00279,SW006,15.4,2022-08-29,Tanium,Compliant
DEV-00279,SW007,2.5,2021-11-25,JAMF,Non-Compliant
DEV-00279,SW008,8.0.421,2021-10-30,Tanium,Compliant
DEV-00279,SW001,24.1,2021-12-18,Intune,Compliant
DEV-00279,SW003,2.5,2022-07-20,ServiceNow,Compliant
DEV-00350,SW002,24.1,2022-04-28,Tanium,Compliant
DEV-00350,SW006,1.0,2021-08-19,Tanium,Compliant
DEV-00350,SW004,126.0,2022-02-01,JAMF,Compliant
DEV-00350,SW009,24.1,2021-05-03,Intune,Non-Compliant
DEV-00350,SW003,1.0,2022-02-22,JAMF,Compliant
DEV-00350,SW007,24.1,2022-01-05,Intune,Non-Compliant
DEV-00350,SW005,126.0,2021-11-08,Intune,Compliant
DEV-00246,SW002,2.5,2025-02-16,Tanium,Compliant
DEV-00246,SW009,24.1,2025-07-17,Tanium,Non-Compliant
DEV-00246,SW007,15.4,2025-09-16,Intune,Non-Compliant
DEV-00246,SW003,15.4,2024-05-24,Intune,Compliant
DEV-00246,SW004,15.4,2024-07-22,Tanium,Compliant
DEV-00246,SW006,15.4,2024-09-12,Intune,Compliant
DEV-00343,SW004,24.1,2023-07-14,ServiceNow,Compliant
DEV-00343,SW003,1.0,2024-05-15,Tanium,Compliant
DEV-00343,SW002,1.0,2024-03-24,JAMF,Compliant
DEV-00343,SW009,8.0.421,2024-08-04,Tanium,Non-Compliant
DEV-00343,SW006,15.4,2024-05-30,Intune,Compliant
DEV-00343,SW005,24.1,2024-07-09,Intune,Compliant
DEV-00040,SW005,2.5,2024-08-14,JAMF,Compliant
DEV-00040,SW010,126.0,2024-03-19,ServiceNow,Compliant
DEV-00040,SW006,1.0,2023-07-12,Intune,Compliant
DEV-00040,SW002,8.0.421,2023-08-16,JAMF,Compliant
DEV-00040,SW009,2.5,2023-12-31,Tanium,Non-Compliant
DEV-00040,SW007,2.5,2023-10-08,Tanium,Non-Compliant
DEV-00040,SW001,126.0,2024-04-26,ServiceNow,Compliant
DEV-00040,SW008,8.0.421,2023-12-18,ServiceNow,Compliant
DEV-00033,SW005,8.0.421,2026-07-28,Intune,Compliant
DEV-00033,SW004,2.5,2025-10-13,Tanium,Compliant
DEV-00033,SW007,24.1,2026-03-20,ServiceNow,Non-Compliant
DEV-00033,SW002,126.0,2026-11-08,Intune,Compliant
DEV-00033,SW008,24.1,2026-06-19,JAMF,Compliant
DEV-00033,SW006,15.4,2025-10-04,JAMF,Compliant
DEV-00316,SW006,2.5,2023-07-20,Tanium,Compliant
DEV-00316,SW008,15.4,2023-08-02,ServiceNow,Compliant
DEV-00316,SW002,24.1,2023-01-18,Tanium,Compliant
DEV-00316,SW001,2.5,2022-12-05,Tanium,Compliant
DEV-00316,SW003,126.0,2023-01-16,Tanium,Compliant
DEV-00316,SW007,2.5,2022-12-05,JAMF,Non-Compliant
DEV-00316,SW004,1.0,2022-06-29,ServiceNow,Compliant
DEV-00405,SW002,2.5,2021-05-30,Intune,Compliant
DEV-00405,SW010,126.0,2021-08-26,ServiceNow,Compliant
DEV-00405,SW005,2.5,2022-07-07,ServiceNow,Compliant
DEV-00405,SW009,1.0,2022-05-17,JAMF,Non-Compliant
DEV-00191,SW007,1.0,2022-12-22,JAMF,Non-Compliant
DEV-00191,SW004,24.1,2023-11-26,ServiceNow,Compliant
DEV-00191,SW002,2.5,2023-08-10,ServiceNow,Compliant
DEV-00191,SW009,2.5,2023-05-01,ServiceNow,Non-Compliant
DEV-00191,SW005,126.0,2022-11-22,ServiceNow,Compliant
DEV-00191,SW006,126.0,2023-05-09,Intune,Compliant
DEV-00028,SW002,2.5,2024-08-11,JAMF,Compliant
DEV-00028,SW008,2.5,2024-01-26,Intune,Compliant
DEV-00028,SW005,126.0,2024-07-09,Tanium,Compliant
DEV-00028,SW003,1.0,2024-01-27,JAMF,Compliant
DEV-00355,SW002,2.5,2025-01-02,Intune,Compliant
DEV-00355,SW007,1.0,2025-04-13,Intune,Non-Compliant
DEV-00355,SW005,126.0,2024-08-12,Intune,Compliant
DEV-00355,SW010,2.5,2025-11-01,Intune,Compliant
DEV-00355,SW001,15.4,2024-07-31,Tanium,Compliant
DEV-00034,SW003,1.0,2021-11-24,Intune,Compliant
DEV-00034,SW006,8.0.421,2022-01-25,ServiceNow,Compliant
DEV-00034,SW004,15.4,2022-06-19,ServiceNow,Compliant
DEV-00034,SW005,126.0,2022-03-01,Tanium,Compliant
DEV-00160,SW004,1.0,2023-04-06,Intune,Compliant
DEV-00160,SW007,126.0,2023-02-02,Tanium,Non-Compliant
DEV-00160,SW009,126.0,2022-07-25,Tanium,Non-Compliant
DEV-00160,SW003,8.0.421,2022-10-27,ServiceNow,Compliant
DEV-00160,SW008,2.5,2022-07-04,ServiceNow,Compliant
DEV-00160,SW006,1.0,2022-10-22,JAMF,Compliant
DEV-00160,SW005,2.5,2022-12-02,Tanium,Compliant
DEV-00160,SW001,1.0,2022-08-22,Intune,Compliant
DEV-00020,SW002,1.0,2026-09-12,Intune,Compliant
DEV-00020,SW001,2.5,2026-03-21,JAMF,Compliant
DEV-00020,SW005,24.1,2026-03-23,JAMF,Compliant
DEV-00020,SW007,8.0.421,2025-12-17,Tanium,Non-Compliant
DEV-00020,SW003,2.5,2027-02-06,Tanium,Compliant
DEV-00020,SW010,2.5,2027-02-26,Tanium,Compliant
DEV-00020,SW004,15.4,2025-11-16,Tanium,Compliant
DEV-00020,SW008,126.0,2026-01-02,Tanium,Compliant
DEV-00437,SW006,2.5,2025-05-30,Tanium,Compliant
DEV-00437,SW004,126.0,2024-12-06,JAMF,Compliant
DEV-00437,SW007,8.0.421,2024-09-10,JAMF,Non-Compliant
DEV-00437,SW005,24.1,2024-03-23,Tanium,Compliant
DEV-00437,SW002,24.1,2024-08-30,JAMF,Compliant
DEV-00437,SW001,1.0,2024-08-26,JAMF,Compliant
DEV-00437,SW003,126.0,2024-07-25,Tanium,Compliant
DEV-00437,SW009,15.4,2025-01-15,ServiceNow,Non-Compliant
DEV-00174,SW010,2.5,2026-06-13,Tanium,Compliant
DEV-00174,SW001,2.5,2026-07-24,Tanium,Compliant
DEV-00174,SW009,126.0,2026-03-24,ServiceNow,Non-Compliant
DEV-00174,SW004,24.1,2025-10-16,ServiceNow,Compliant
DEV-00417,SW006,126.0,2027-01-20,ServiceNow,Compliant
DEV-00417,SW008,126.0,2025-12-30,Tanium,Compliant
DEV-00417,SW007,126.0,2026-08-14,Intune,Non-Compliant
DEV-00417,SW002,126.0,2025-12-17,Tanium,Compliant
DEV-00417,SW009,8.0.421,2027-02-02,Tanium,Non-Compliant
DEV-00362,SW008,1.0,2024-06-11,Intune,Compliant
DEV-00362,SW003,126.0,2023-05-09,ServiceNow,Compliant
DEV-00362,SW005,15.4,2024-01-09,Tanium,Compliant
DEV-00362,SW007,2.5,2023-11-16,Intune,Non-Compliant
DEV-00362,SW002,24.1,2024-06-14,Intune,Compliant
DEV-00127,SW008,2.5,2022-12-31,ServiceNow,Compliant
DEV-00127,SW002,126.0,2022-08-18,JAMF,Compliant
DEV-00127,SW009,8.0.421,2022-03-17,JAMF,Non-Compliant
DEV-00127,SW003,8.0.421,2022-02-25,Intune,Compliant
DEV-00127,SW005,24.1,2022-02-11,Tanium,Compliant
DEV-00127,SW007,2.5,2022-01-07,ServiceNow,Non-Compliant
DEV-00127,SW010,24.1,2022-12-17,Intune,Compliant
DEV-00063,SW008,126.0,2023-02-11,Intune,Compliant
DEV-00063,SW004,1.0,2023-02-20,Intune,Compliant
DEV-00063,SW009,1.0,2023-04-24,Intune,Non-Compliant
DEV-00063,SW006,8.0.421,2023-11-19,JAMF,Compliant
DEV-00063,SW005,1.0,2023-07-26,JAMF,Compliant
DEV-00063,SW001,8.0.421,2023-09-05,JAMF,Compliant
DEV-00063,SW007,15.4,2024-04-11,Tanium,Non-Compliant
DEV-00063,SW010,2.5,2023-05-25,Tanium,Compliant
DEV-00132,SW005,1.0,2024-10-30,ServiceNow,Compliant
DEV-00132,SW009,2.5,2024-04-13,ServiceNow,Non-Compliant
DEV-00132,SW001,8.0.421,2025-05-27,Tanium,Compliant
DEV-00132,SW002,24.1,2024-05-19,JAMF,Compliant
DEV-00412,SW007,2.5,2023-04-29,JAMF,Non-Compliant
DEV-00412,SW005,15.4,2024-03-31,ServiceNow,Compliant
DEV-00412,SW004,8.0.421,2023-04-05,JAMF,Compliant
DEV-00412,SW009,15.4,2024-03-18,ServiceNow,Non-Compliant
DEV-00412,SW001,1.0,2024-03-04,Tanium,Compliant
DEV-00412,SW006,126.0,2023-07-20,Tanium,Compliant
DEV-00412,SW008,126.0,2023-05-15,ServiceNow,Compliant
DEV-00207,SW008,1.0,2022-08-30,ServiceNow,Compliant
DEV-00207,SW003,126.0,2022-12-01,ServiceNow,Compliant
DEV-00207,SW007,15.4,2022-05-08,Tanium,Non-Compliant
DEV-00207,SW001,8.0.421,2022-12-26,Intune,Compliant
DEV-00207,SW005,1.0,2022-05-18,Tanium,Compliant
DEV-00207,SW004,15.4,2022-10-06,ServiceNow,Compliant
DEV-00207,SW006,24.1,2021-11-20,ServiceNow,Compliant
DEV-00207,SW009,15.4,2022-01-06,Tanium,Non-Compliant
DEV-00066,SW008,2.5,2024-02-14,ServiceNow,Compliant
DEV-00066,SW002,24.1,2024-06-30,JAMF,Compliant
DEV-00066,SW007,1.0,2023-12-20,Intune,Non-Compliant
DEV-00066,SW006,1.0,2024-03-17,Tanium,Compliant
DEV-00066,SW001,24.1,2023-06-16,Intune,Compliant
DEV-00066,SW004,8.0.421,2023-08-23,JAMF,Compliant
DEV-00066,SW010,2.5,2024-05-30,Intune,Compliant
DEV-00066,SW005,126.0,2023-04-13,JAMF,Compliant
DEV-00430,SW004,24.1,2024-12-23,ServiceNow,Compliant
DEV-00430,SW008,24.1,2024-04-28,Tanium,Compliant
DEV-00430,SW006,8.0.421,2023-12-30,Intune,Compliant
DEV-00430,SW007,126.0,2024-07-16,ServiceNow,Non-Compliant
DEV-00430,SW010,24.1,2024-05-04,Tanium,Compliant
DEV-00430,SW003,8.0.421,2025-02-19,Intune,Compliant
DEV-00118,SW001,8.0.421,2024-02-25,JAMF,Compliant
DEV-00118,SW008,1.0,2023-03-06,JAMF,Compliant
DEV-00118,SW004,15.4,2023-02-21,Intune,Compliant
DEV-00118,SW010,15.4,2023-04-08,ServiceNow,Compliant
DEV-00118,SW005,24.1,2023-07-18,Tanium,Compliant
DEV-00118,SW007,2.5,2023-09-03,Intune,Non-Compliant
DEV-00118,SW003,126.0,2023-06-16,Tanium,Compliant
DEV-00111,SW009,24.1,2025-11-03,Tanium,Non-Compliant
DEV-00111,SW006,126.0,2026-06-23,JAMF,Compliant
DEV-00111,SW003,15.4,2026-04-16,Intune,Compliant
DEV-00111,SW008,15.4,2025-05-24,Tanium,Compliant
DEV-00111,SW001,2.5,2026-03-31,Tanium,Compliant
DEV-00187,SW003,24.1,2023-12-15,JAMF,Compliant
DEV-00187,SW005,8.0.421,2025-02-13,JAMF,Compliant
DEV-00187,SW008,126.0,2024-12-23,JAMF,Compliant
DEV-00187,SW001,15.4,2024-06-21,ServiceNow,Compliant
DEV-00187,SW002,24.1,2024-09-14,Intune,Compliant
DEV-00187,SW007,1.0,2024-09-17,JAMF,Non-Compliant
DEV-00187,SW004,15.4,2025-03-24,JAMF,Compliant
DEV-00201,SW009,15.4,2021-05-07,Tanium,Non-Compliant
DEV-00201,SW007,1.0,2021-10-13,Tanium,Non-Compliant
DEV-00201,SW006,126.0,2021-04-08,Tanium,Compliant
DEV-00201,SW005,8.0.421,2021-08-20,JAMF,Compliant
DEV-00192,SW004,15.4,2025-06-17,Intune,Compliant
DEV-00192,SW005,1.0,2025-05-07,Tanium,Compliant
DEV-00192,SW007,2.5,2024-06-04,ServiceNow,Non-Compliant
DEV-00192,SW001,1.0,2024-06-12,ServiceNow,Compliant
DEV-00192,SW003,24.1,2024-07-22,JAMF,Compliant
DEV-00192,SW009,8.0.421,2024-05-15,Tanium,Non-Compliant
DEV-00002,SW010,126.0,2024-11-10,ServiceNow,Compliant
DEV-00002,SW002,15.4,2024-10-02,JAMF,Compliant
DEV-00002,SW003,2.5,2024-07-15,Intune,Compliant
DEV-00002,SW008,8.0.421,2025-07-09,Tanium,Compliant
DEV-00002,SW009,126.0,2025-09-10,JAMF,Non-Compliant
DEV-00002,SW004,126.0,2025-05-08,JAMF,Compliant
DEV-00357,SW008,2.5,2022-07-05,Tanium,Compliant
DEV-00357,SW010,15.4,2022-01-20,Intune,Compliant
DEV-00357,SW001,24.1,2022-01-05,Tanium,Compliant
DEV-00357,SW005,1.0,2022-03-12,Intune,Compliant
DEV-00130,SW009,2.5,2021-08-20,JAMF,Non-Compliant
DEV-00130,SW005,126.0,2022-03-05,Intune,Compliant
DEV-00130,SW002,15.4,2022-02-26,Tanium,Compliant
DEV-00130,SW006,15.4,2022-02-01,Intune,Compliant
DEV-00130,SW003,2.5,2022-04-25,Intune,Compliant
DEV-00130,SW007,2.5,2021-08-29,Tanium,Non-Compliant
DEV-00130,SW010,1.0,2022-03-31,ServiceNow,Compliant
DEV-00130,SW004,24.1,2022-04-04,JAMF,Compliant
DEV-00220,SW001,2.5,2026-04-11,Intune,Compliant
DEV-00220,SW005,24.1,2025-09-18,ServiceNow,Compliant
DEV-00220,SW010,15.4,2027-01-01,JAMF,Compliant
DEV-00220,SW004,1.0,2027-01-16,JAMF,Compliant
DEV-00220,SW009,8.0.421,2026-06-27,JAMF,Non-Compliant
DEV-00220,SW002,24.1,2026-12-04,ServiceNow,Compliant
DEV-00220,SW003,126.0,2027-01-08,JAMF,Compliant
DEV-00220,SW008,15.4,2026-02-10,Intune,Compliant
DEV-00176,SW004,1.0,2021-06-30,ServiceNow,Compliant
DEV-00176,SW009,8.0.421,2022-08-21,Tanium,Non-Compliant
DEV-00176,SW010,2.5,2022-01-29,ServiceNow,Compliant
DEV-00176,SW007,24.1,2021-12-28,ServiceNow,Non-Compliant
DEV-00176,SW003,15.4,2021-12-02,Tanium,Compliant
DEV-00176,SW008,8.0.421,2021-08-20,JAMF,Compliant
DEV-00176,SW005,1.0,2022-04-30,JAMF,Compliant
DEV-00145,SW005,1.0,2023-04-28,ServiceNow,Compliant
DEV-00145,SW008,126.0,2023-08-10,ServiceNow,Compliant
DEV-00145,SW006,24.1,2023-07-13,JAMF,Compliant
DEV-00145,SW004,8.0.421,2023-06-19,Tanium,Compliant
DEV-00145,SW001,15.4,2023-05-25,Intune,Compliant
DEV-00145,SW010,15.4,2023-05-15,JAMF,Compliant
DEV-00301,SW001,15.4,2023-12-20,JAMF,Compliant
DEV-00301,SW008,8.0.421,2022-11-20,JAMF,Compliant
DEV-00301,SW006,1.0,2023-06-27,ServiceNow,Compliant
DEV-00301,SW002,15.4,2023-11-29,JAMF,Compliant
DEV-00301,SW004,2.5,2023-10-27,JAMF,Compliant
DEV-00301,SW007,24.1,2023-08-15,Intune,Non-Compliant
DEV-00378,SW007,8.0.421,2026-04-10,JAMF,Non-Compliant
DEV-00378,SW010,126.0,2026-01-13,Tanium,Compliant
DEV-00378,SW008,126.0,2026-03-30,ServiceNow,Compliant
DEV-00378,SW004,126.0,2026-06-11,ServiceNow,Compliant
DEV-00378,SW009,15.4,2026-07-16,JAMF,Non-Compliant
DEV-00378,SW001,126.0,2025-07-27,JAMF,Compliant
DEV-00230,SW005,126.0,2022-01-31,JAMF,Compliant
DEV-00230,SW007,8.0.421,2022-07-11,Intune,Non-Compliant
DEV-00230,SW006,2.5,2022-06-19,ServiceNow,Compliant
DEV-00230,SW004,126.0,2022-01-27,ServiceNow,Compliant
DEV-00230,SW009,24.1,2022-05-17,Intune,Non-Compliant
DEV-00230,SW001,1.0,2022-08-20,Tanium,Compliant
DEV-00230,SW002,126.0,2022-10-10,Intune,Compliant
DEV-00230,SW008,126.0,2022-12-07,Intune,Compliant
DEV-00340,SW004,24.1,2024-07-27,JAMF,Compliant
DEV-00340,SW001,2.5,2023-10-30,Intune,Compliant
DEV-00340,SW003,24.1,2024-10-03,ServiceNow,Compliant
DEV-00340,SW005,15.4,2024-11-19,Intune,Compliant
DEV-00409,SW007,126.0,2023-11-26,Intune,Non-Compliant
DEV-00409,SW008,15.4,2023-09-04,JAMF,Compliant
DEV-00409,SW001,1.0,2023-09-20,ServiceNow,Compliant
DEV-00409,SW002,15.4,2023-10-22,JAMF,Compliant
DEV-00409,SW009,8.0.421,2023-07-31,Tanium,Non-Compliant
DEV-00409,SW010,2.5,2024-04-30,ServiceNow,Compliant
DEV-00249,SW003,1.0,2024-10-07,Tanium,Compliant
DEV-00249,SW010,1.0,2024-06-13,Tanium,Compliant
DEV-00249,SW009,24.1,2024-11-08,Intune,Non-Compliant
DEV-00249,SW001,8.0.421,2024-07-04,Tanium,Compliant
DEV-00249,SW004,1.0,2024-01-20,ServiceNow,Compliant
DEV-00148,SW003,8.0.421,2025-04-07,JAMF,Compliant
DEV-00148,SW009,2.5,2024-10-26,ServiceNow,Non-Compliant
DEV-00148,SW008,24.1,2024-11-17,Intune,Compliant
DEV-00148,SW005,1.0,2024-10-23,ServiceNow,Compliant
DEV-00148,SW004,15.4,2024-05-18,Intune,Compliant
DEV-00148,SW001,15.4,2024-08-08,ServiceNow,Compliant
DEV-00259,SW003,1.0,2024-03-12,Tanium,Compliant
DEV-00259,SW010,2.5,2023-09-26,ServiceNow,Compliant
DEV-00259,SW009,8.0.421,2023-06-05,JAMF,Non-Compliant
DEV-00259,SW001,1.0,2023-09-17,ServiceNow,Compliant
DEV-00259,SW008,24.1,2024-03-29,JAMF,Compliant
DEV-00259,SW004,126.0,2024-05-21,Tanium,Compliant
DEV-00259,SW007,8.0.421,2023-07-10,ServiceNow,Non-Compliant
DEV-00323,SW006,24.1,2023-12-07,ServiceNow,Compliant
DEV-00323,SW007,1.0,2024-03-23,Tanium,Non-Compliant
DEV-00323,SW003,15.4,2023-06-07,Intune,Compliant
DEV-00323,SW008,24.1,2023-09-27,ServiceNow,Compliant
DEV-00323,SW009,24.1,2023-01-18,Intune,Non-Compliant
DEV-00323,SW002,1.0,2024-02-15,Tanium,Compliant
DEV-00429,SW005,8.0.421,2024-02-18,ServiceNow,Compliant
DEV-00429,SW006,15.4,2024-02-29,Intune,Compliant
DEV-00429,SW007,1.0,2024-01-20,ServiceNow,Non-Compliant
DEV-00429,SW003,8.0.421,2024-10-18,Intune,Compliant
DEV-00429,SW009,8.0.421,2024-04-27,ServiceNow,Non-Compliant
DEV-00429,SW010,2.5,2024-01-02,JAMF,Compliant
DEV-00429,SW001,2.5,2024-07-16,JAMF,Compliant
DEV-00429,SW004,8.0.421,2024-11-16,JAMF,Compliant
DEV-00399,SW007,1.0,2024-03-03,Intune,Non-Compliant
DEV-00399,SW002,15.4,2023-07-18,Intune,Compliant
DEV-00399,SW009,24.1,2024-01-07,Intune,Non-Compliant
DEV-00399,SW004,126.0,2023-08-09,ServiceNow,Compliant
DEV-00399,SW008,126.0,2023-06-21,JAMF,Compliant
DEV-00399,SW001,8.0.421,2024-01-11,ServiceNow,Compliant
DEV-00399,SW003,1.0,2024-03-28,JAMF,Compliant
DEV-00399,SW005,24.1,2023-08-08,ServiceNow,Compliant
DEV-00334,SW005,8.0.421,2022-11-24,JAMF,Compliant
DEV-00334,SW001,2.5,2021-11-20,Intune,Compliant
DEV-00334,SW009,8.0.421,2021-07-30,Tanium,Non-Compliant
DEV-00334,SW007,126.0,2021-08-25,Intune,Non-Compliant
DEV-00334,SW002,2.5,2022-08-20,Intune,Compliant
DEV-00482,SW002,15.4,2026-08-05,JAMF,Compliant
DEV-00482,SW009,8.0.421,2026-10-02,Intune,Non-Compliant
DEV-00482,SW010,24.1,2025-10-05,JAMF,Compliant
