SnapshotDateKey,DeviceID,MissingCriticalPatches,MissingSecurityPatches,DaysSinceLastPatch,ComplianceStatus,SourceSystem,CollectedAt
20260501,DEV-00180,0,2,42,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00182,0,0,36,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00183,0,0,23,Compliant,Tanium,2026-05-04
20260501,DEV-00184,0,2,19,Compliant,Tanium,2026-05-04
20260501,DEV-00185,0,0,8,Compliant,Tanium,2026-05-04
20260501,DEV-00186,0,4,29,Compliant,Tanium,2026-05-02
20260501,DEV-00187,2,3,13,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00188,1,0,22,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00189,0,1,26,Compliant,Tanium,2026-05-03
20260501,DEV-00190,0,0,12,Compliant,Tanium,2026-05-01
20260501,DEV-00191,1,3,7,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00192,0,5,28,Compliant,Tanium,2026-05-04
20260501,DEV-00193,0,0,9,Compliant,Tanium,2026-05-04
20260501,DEV-00194,4,0,17,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00195,0,0,8,Compliant,Tanium,2026-05-05
20260501,DEV-00196,0,3,25,Compliant,Tanium,2026-05-03
20260501,DEV-00197,0,5,16,Compliant,Tanium,2026-05-04
20260501,DEV-00198,0,2,16,Compliant,Tanium,2026-05-02
20260501,DEV-00199,2,0,6,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00200,0,2,45,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00201,0,0,18,Compliant,Tanium,2026-05-02
20260501,DEV-00202,1,0,32,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00203,0,0,28,Compliant,Tanium,2026-05-01
20260501,DEV-00205,0,1,4,Compliant,Tanium,2026-05-03
20260501,DEV-00206,0,1,33,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00207,3,0,26,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00209,0,1,25,Compliant,Tanium,2026-05-04
20260501,DEV-00210,1,2,39,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00211,0,0,27,Compliant,Tanium,2026-05-02
20260501,DEV-00213,0,2,20,Compliant,Tanium,2026-05-03
20260501,DEV-00214,1,0,10,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00215,0,0,5,Compliant,Tanium,2026-05-02
20260501,DEV-00217,0,0,37,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00219,0,5,20,Compliant,Tanium,2026-05-03
20260501,DEV-00220,2,0,13,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00221,0,0,3,Compliant,Tanium,2026-05-02
20260501,DEV-00222,0,0,32,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00223,0,0,29,Compliant,Tanium,2026-05-04
20260501,DEV-00224,0,0,25,Compliant,Tanium,2026-05-03
20260501,DEV-00225,0,0,1,Compliant,Tanium,2026-05-05
20260501,DEV-00226,2,2,26,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00227,0,2,42,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00228,0,0,37,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00229,0,0,19,Compliant,Tanium,2026-05-05
20260501,DEV-00230,2,4,27,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00231,0,2,10,Compliant,Tanium,2026-05-03
20260501,DEV-00232,0,0,19,Compliant,Tanium,2026-05-03
20260501,DEV-00233,0,1,30,Compliant,Tanium,2026-05-02
20260501,DEV-00234,0,0,42,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00235,0,1,5,Compliant,Tanium,2026-05-01
20260501,DEV-00236,1,0,42,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00237,0,2,43,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00238,0,0,22,Compliant,Tanium,2026-05-04
20260501,DEV-00239,0,4,26,Compliant,Tanium,2026-05-05
20260501,DEV-00240,0,0,32,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00241,0,0,5,Compliant,Tanium,2026-05-05
20260501,DEV-00242,0,1,20,Compliant,Tanium,2026-05-02
20260501,DEV-00243,1,0,18,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00244,0,0,7,Compliant,Tanium,2026-05-04
20260501,DEV-00245,0,0,37,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00246,0,0,30,Compliant,Tanium,2026-05-03
20260501,DEV-00249,0,3,5,Compliant,Tanium,2026-05-02
20260501,DEV-00250,0,0,26,Compliant,Tanium,2026-05-02
20260501,DEV-00251,0,0,7,Compliant,Tanium,2026-05-01
20260501,DEV-00252,0,1,27,Compliant,Tanium,2026-05-04
20260501,DEV-00253,0,0,38,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00254,3,1,42,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00255,1,0,28,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00256,0,0,20,Compliant,Tanium,2026-05-02
20260501,DEV-00259,1,5,7,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00260,0,1,11,Compliant,Tanium,2026-05-03
20260501,DEV-00261,0,0,30,Compliant,Tanium,2026-05-04
20260501,DEV-00263,1,0,36,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00264,2,0,44,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00265,0,1,30,Compliant,Tanium,2026-05-01
20260501,DEV-00266,0,0,40,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00267,1,0,24,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00268,1,0,13,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00269,0,1,9,Compliant,Tanium,2026-05-04
20260501,DEV-00271,0,1,41,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00272,0,0,37,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00273,0,0,33,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00274,0,3,28,Compliant,Tanium,2026-05-04
20260501,DEV-00275,0,0,44,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00276,1,0,9,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00277,2,1,14,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00278,0,0,29,Compliant,Tanium,2026-05-02
20260501,DEV-00279,0,3,43,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00281,0,0,2,Compliant,Tanium,2026-05-03
20260501,DEV-00282,3,0,22,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00283,0,1,36,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00284,1,0,7,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00285,0,0,36,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00286,0,5,36,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00287,0,0,33,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00288,2,0,25,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00289,0,3,19,Compliant,Tanium,2026-05-04
20260501,DEV-00290,0,1,14,Compliant,Tanium,2026-05-02
20260501,DEV-00291,0,0,31,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00292,2,0,3,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00293,0,0,40,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00294,0,0,26,Compliant,Tanium,2026-05-03
20260501,DEV-00295,0,0,14,Compliant,Tanium,2026-05-03
20260501,DEV-00296,0,0,3,Compliant,Tanium,2026-05-03
20260501,DEV-00297,0,1,14,Compliant,Tanium,2026-05-05
20260501,DEV-00298,0,1,19,Compliant,Tanium,2026-05-01
20260501,DEV-00299,0,0,5,Compliant,Tanium,2026-05-05
20260501,DEV-00300,0,0,41,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00301,0,0,33,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00302,0,1,34,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00304,3,1,1,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00305,0,0,11,Compliant,Tanium,2026-05-04
20260501,DEV-00306,0,0,20,Compliant,Tanium,2026-05-02
20260501,DEV-00307,0,0,39,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00308,0,0,12,Compliant,Tanium,2026-05-04
20260501,DEV-00309,0,1,34,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00310,0,5,12,Compliant,Tanium,2026-05-05
20260501,DEV-00311,0,2,18,Compliant,Tanium,2026-05-03
20260501,DEV-00312,3,0,31,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00313,0,3,2,Compliant,Tanium,2026-05-02
20260501,DEV-00314,1,1,26,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00315,1,0,11,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00316,0,0,35,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00317,0,1,39,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00318,2,1,18,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00319,0,0,10,Compliant,Tanium,2026-05-04
20260501,DEV-00320,1,1,19,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00321,0,0,35,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00322,0,0,0,Compliant,Tanium,2026-05-05
20260501,DEV-00323,0,0,17,Compliant,Tanium,2026-05-02
20260501,DEV-00324,0,0,5,Compliant,Tanium,2026-05-04
20260501,DEV-00325,1,0,6,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00326,0,3,43,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00328,0,1,12,Compliant,Tanium,2026-05-04
20260501,DEV-00330,0,0,32,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00331,0,0,24,Compliant,Tanium,2026-05-03
20260501,DEV-00333,0,0,11,Compliant,Tanium,2026-05-05
20260501,DEV-00335,0,0,44,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00336,0,0,1,Compliant,Tanium,2026-05-03
20260501,DEV-00337,0,0,40,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00338,0,0,38,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00339,1,0,11,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00340,0,0,35,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00341,1,1,14,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00342,0,0,34,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00343,1,0,0,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00344,0,2,39,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00345,0,0,12,Compliant,Tanium,2026-05-01
20260501,DEV-00347,0,0,41,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00348,0,3,20,Compliant,Tanium,2026-05-04
20260501,DEV-00349,0,0,7,Compliant,Tanium,2026-05-04
20260501,DEV-00351,2,0,43,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00352,0,0,3,Compliant,Tanium,2026-05-05
20260501,DEV-00353,1,2,5,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00354,0,5,10,Compliant,Tanium,2026-05-01
20260501,DEV-00355,0,0,1,Compliant,Tanium,2026-05-01
20260501,DEV-00356,0,3,24,Compliant,Tanium,2026-05-04
20260501,DEV-00357,0,0,17,Compliant,Tanium,2026-05-03
20260501,DEV-00358,0,0,7,Compliant,Tanium,2026-05-04
20260501,DEV-00359,1,0,16,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00360,3,2,8,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00361,0,3,15,Compliant,Tanium,2026-05-02
20260501,DEV-00362,0,2,31,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00363,0,2,42,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00364,0,0,4,Compliant,Tanium,2026-05-05
20260501,DEV-00365,0,0,45,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00366,0,2,30,Compliant,Tanium,2026-05-03
20260501,DEV-00367,2,0,29,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00368,0,0,30,Compliant,Tanium,2026-05-05
20260501,DEV-00369,0,0,15,Compliant,Tanium,2026-05-02
20260501,DEV-00370,0,1,36,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00372,0,4,40,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00373,2,0,27,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00374,3,1,11,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00375,0,4,18,Compliant,Tanium,2026-05-05
20260501,DEV-00376,0,2,23,Compliant,Tanium,2026-05-01
20260501,DEV-00377,0,0,25,Compliant,Tanium,2026-05-02
20260501,DEV-00378,0,2,26,Compliant,Tanium,2026-05-01
20260501,DEV-00379,1,0,34,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00380,0,0,3,Compliant,Tanium,2026-05-01
20260501,DEV-00381,0,1,38,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00382,0,0,17,Compliant,Tanium,2026-05-05
20260501,DEV-00383,4,1,4,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00384,0,0,41,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00385,2,0,25,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00386,0,1,2,Compliant,Tanium,2026-05-05
20260501,DEV-00387,0,0,14,Compliant,Tanium,2026-05-04
20260501,DEV-00388,2,0,17,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00389,0,3,17,Compliant,Tanium,2026-05-03
20260501,DEV-00390,0,0,3,Compliant,Tanium,2026-05-04
20260501,DEV-00391,1,2,13,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00392,0,0,30,Compliant,Tanium,2026-05-02
20260501,DEV-00393,0,0,26,Compliant,Tanium,2026-05-03
20260501,DEV-00394,0,0,21,Compliant,Tanium,2026-05-01
20260501,DEV-00395,4,0,36,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00396,1,0,3,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00397,0,4,12,Compliant,Tanium,2026-05-02
20260501,DEV-00398,0,2,7,Compliant,Tanium,2026-05-03
20260501,DEV-00399,0,0,27,Compliant,Tanium,2026-05-02
20260501,DEV-00400,0,0,41,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00401,0,0,21,Compliant,Tanium,2026-05-04
20260501,DEV-00402,0,5,43,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00403,0,0,36,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00404,0,0,39,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00405,0,4,37,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00406,0,0,21,Compliant,Tanium,2026-05-05
20260501,DEV-00407,0,0,34,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00408,0,1,5,Compliant,Tanium,2026-05-04
20260501,DEV-00409,0,2,1,Compliant,Tanium,2026-05-01
20260501,DEV-00410,0,0,31,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00412,1,0,2,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00413,2,0,25,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00414,0,1,20,Compliant,Tanium,2026-05-05
20260501,DEV-00415,0,0,18,Compliant,Tanium,2026-05-01
20260501,DEV-00416,0,0,40,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00417,0,0,43,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00418,0,4,18,Compliant,Tanium,2026-05-05
20260501,DEV-00419,3,0,0,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00420,1,1,36,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00421,0,3,5,Compliant,Tanium,2026-05-04
20260501,DEV-00422,0,1,25,Compliant,Tanium,2026-05-02
20260501,DEV-00423,0,0,29,Compliant,Tanium,2026-05-01
20260501,DEV-00424,0,3,36,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00425,0,0,11,Compliant,Tanium,2026-05-04
20260501,DEV-00426,0,2,25,Compliant,Tanium,2026-05-02
20260501,DEV-00427,0,0,11,Compliant,Tanium,2026-05-02
20260501,DEV-00428,0,5,20,Compliant,Tanium,2026-05-05
20260501,DEV-00429,0,0,28,Compliant,Tanium,2026-05-04
20260501,DEV-00430,0,1,42,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00431,3,0,30,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00433,0,0,8,Compliant,Tanium,2026-05-03
20260501,DEV-00435,0,0,27,Compliant,Tanium,2026-05-04
20260501,DEV-00436,0,0,43,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00437,0,0,40,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00438,1,0,36,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00440,0,0,34,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00441,0,0,24,Compliant,Tanium,2026-05-01
20260501,DEV-00442,0,2,1,Compliant,Tanium,2026-05-01
20260501,DEV-00443,0,3,43,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00444,0,0,12,Compliant,Tanium,2026-05-03
20260501,DEV-00445,0,3,33,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00446,2,0,0,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00447,0,0,40,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00449,3,0,18,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00450,1,2,15,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00451,0,2,34,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00453,0,0,26,Compliant,Tanium,2026-05-05
20260501,DEV-00454,0,1,8,Compliant,Tanium,2026-05-02
20260501,DEV-00455,0,5,17,Compliant,Tanium,2026-05-03
20260501,DEV-00457,0,2,5,Compliant,Tanium,2026-05-05
20260501,DEV-00458,0,1,23,Compliant,Tanium,2026-05-02
20260501,DEV-00459,0,4,15,Compliant,Tanium,2026-05-01
20260501,DEV-00461,1,0,6,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00463,1,0,27,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00464,0,0,29,Compliant,Tanium,2026-05-01
20260501,DEV-00465,0,3,15,Compliant,Tanium,2026-05-02
20260501,DEV-00467,0,0,9,Compliant,Tanium,2026-05-01
20260501,DEV-00468,4,1,40,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00469,0,0,28,Compliant,Tanium,2026-05-03
20260501,DEV-00470,2,2,39,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00471,1,0,44,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00472,0,0,38,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00473,1,1,22,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00474,3,0,32,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00475,0,0,42,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00476,0,0,28,Compliant,Tanium,2026-05-04
20260501,DEV-00477,1,0,26,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00478,1,2,37,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00480,0,0,8,Compliant,Tanium,2026-05-04
20260501,DEV-00481,1,5,5,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00482,0,0,5,Compliant,Tanium,2026-05-02
20260501,DEV-00483,1,0,37,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00484,0,0,42,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00485,2,0,1,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00486,1,2,22,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00487,0,0,45,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00488,1,1,27,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00489,4,1,28,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00490,1,0,6,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00492,0,0,40,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00493,1,3,19,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00494,0,1,6,Compliant,Tanium,2026-05-04
20260501,DEV-00495,0,1,35,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00497,4,2,17,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00498,0,0,21,Compliant,Tanium,2026-05-03
20260501,DEV-00499,0,2,15,Compliant,Tanium,2026-05-01
20260501,DEV-00500,0,4,20,Compliant,Tanium,2026-05-04
20260601,DEV-00001,1,0,3,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00002,0,0,40,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00003,0,0,14,Compliant,Tanium,2026-06-03
20260601,DEV-00004,0,1,27,Compliant,Tanium,2026-06-04
20260601,DEV-00006,0,2,16,Compliant,Tanium,2026-06-04
20260601,DEV-00007,0,0,23,Compliant,Tanium,2026-06-01
20260601,DEV-00008,3,0,33,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00009,0,0,18,Compliant,Tanium,2026-06-04
20260601,DEV-00010,0,0,28,Compliant,Tanium,2026-06-02
20260601,DEV-00011,0,2,16,Compliant,Tanium,2026-06-05
20260601,DEV-00012,3,0,13,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00013,0,0,9,Compliant,Tanium,2026-06-05
20260601,DEV-00015,0,1,9,Compliant,Tanium,2026-06-05
20260601,DEV-00016,0,0,16,Compliant,Tanium,2026-06-05
20260601,DEV-00017,0,0,11,Compliant,Tanium,2026-06-03
20260601,DEV-00018,0,1,10,Compliant,Tanium,2026-06-04
20260601,DEV-00019,0,0,17,Compliant,Tanium,2026-06-04
20260601,DEV-00021,0,1,25,Compliant,Tanium,2026-06-02
20260601,DEV-00022,1,0,26,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00023,0,0,18,Compliant,Tanium,2026-06-03
20260601,DEV-00024,0,0,24,Compliant,Tanium,2026-06-01
20260601,DEV-00025,0,0,32,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00026,0,1,6,Compliant,Tanium,2026-06-05
20260601,DEV-00027,0,0,4,Compliant,Tanium,2026-06-05
20260601,DEV-00028,0,0,43,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00031,0,2,21,Compliant,Tanium,2026-06-01
20260601,DEV-00032,0,2,38,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00033,0,0,0,Compliant,Tanium,2026-06-04
20260601,DEV-00034,0,0,25,Compliant,Tanium,2026-06-04
20260601,DEV-00035,0,1,38,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00036,3,3,5,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00037,0,0,10,Compliant,Tanium,2026-06-04
20260601,DEV-00038,4,0,20,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00039,0,0,30,Compliant,Tanium,2026-06-04
20260601,DEV-00040,2,2,45,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00041,0,2,9,Compliant,Tanium,2026-06-01
20260601,DEV-00042,0,0,14,Compliant,Tanium,2026-06-02
20260601,DEV-00044,2,1,2,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00046,0,1,45,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00047,0,0,37,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00048,1,3,19,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00049,0,0,31,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00050,3,0,33,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00051,0,0,21,Compliant,Tanium,2026-06-05
20260601,DEV-00052,0,1,13,Compliant,Tanium,2026-06-05
20260601,DEV-00053,0,0,20,Compliant,Tanium,2026-06-03
20260601,DEV-00054,1,1,44,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00055,0,0,1,Compliant,Tanium,2026-06-01
20260601,DEV-00056,0,0,13,Compliant,Tanium,2026-06-03
20260601,DEV-00057,2,0,20,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00059,0,0,30,Compliant,Tanium,2026-06-04
20260601,DEV-00060,0,0,38,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00061,0,0,18,Compliant,Tanium,2026-06-02
20260601,DEV-00062,0,0,29,Compliant,Tanium,2026-06-02
20260601,DEV-00063,4,0,40,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00064,0,0,20,Compliant,Tanium,2026-06-04
20260601,DEV-00065,0,0,8,Compliant,Tanium,2026-06-05
20260601,DEV-00066,0,0,17,Compliant,Tanium,2026-06-02
20260601,DEV-00067,0,4,23,Compliant,Tanium,2026-06-05
20260601,DEV-00068,1,0,4,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00069,0,3,0,Compliant,Tanium,2026-06-05
20260601,DEV-00070,0,0,26,Compliant,Tanium,2026-06-05
20260601,DEV-00071,0,0,8,Compliant,Tanium,2026-06-02
20260601,DEV-00072,0,0,19,Compliant,Tanium,2026-06-02
20260601,DEV-00073,4,0,44,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00074,2,0,25,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00075,0,0,40,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00076,0,0,36,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00078,0,0,12,Compliant,Tanium,2026-06-04
20260601,DEV-00079,0,0,7,Compliant,Tanium,2026-06-04
20260601,DEV-00081,2,0,43,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00082,0,4,13,Compliant,Tanium,2026-06-01
20260601,DEV-00083,0,2,24,Compliant,Tanium,2026-06-05
20260601,DEV-00084,0,1,16,Compliant,Tanium,2026-06-04
20260601,DEV-00085,0,1,43,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00086,0,0,9,Compliant,Tanium,2026-06-04
20260601,DEV-00087,0,1,14,Compliant,Tanium,2026-06-01
20260601,DEV-00088,1,0,41,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00089,1,0,9,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00090,0,0,2,Compliant,Tanium,2026-06-03
20260601,DEV-00091,0,0,27,Compliant,Tanium,2026-06-02
20260601,DEV-00092,0,0,27,Compliant,Tanium,2026-06-04
20260601,DEV-00093,0,1,15,Compliant,Tanium,2026-06-05
20260601,DEV-00094,0,0,34,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00096,1,2,11,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00097,0,0,28,Compliant,Tanium,2026-06-05
20260601,DEV-00098,0,3,3,Compliant,Tanium,2026-06-04
20260601,DEV-00099,0,1,13,Compliant,Tanium,2026-06-02
20260601,DEV-00100,0,0,41,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00101,0,3,2,Compliant,Tanium,2026-06-05
20260601,DEV-00102,0,0,34,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00103,0,1,12,Compliant,Tanium,2026-06-01
20260601,DEV-00104,0,0,43,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00105,0,0,26,Compliant,Tanium,2026-06-02
20260601,DEV-00106,0,0,7,Compliant,Tanium,2026-06-04
20260601,DEV-00107,1,1,5,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00108,0,0,12,Compliant,Tanium,2026-06-03
20260601,DEV-00109,0,0,5,Compliant,Tanium,2026-06-03
20260601,DEV-00111,0,2,22,Compliant,Tanium,2026-06-03
20260601,DEV-00112,4,0,0,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00113,0,2,22,Compliant,Tanium,2026-06-03
20260601,DEV-00114,0,0,12,Compliant,Tanium,2026-06-03
20260601,DEV-00115,0,0,14,Compliant,Tanium,2026-06-01
20260601,DEV-00116,1,3,34,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00117,0,1,37,Non-Compliant,Tanium,2026-06-04
